category,month,total_sales,total_profit
Furniture,Sep,243982.0,42394.0
Furniture,Oct,227005.0,41015.0
Furniture,Mar,269164.0,49235.0
Office Supplies,Feb,624426.0,111237.0
Technology,Jul,245659.0,42538.0
Office Supplies,Dec,700198.0,121510.0
Furniture,Aug,224973.0,41123.0
Office Supplies,Jul,631101.0,114518.0
Office Supplies,Jun,606776.0,110853.0
Technology,Sep,217228.0,39366.0
Technology,Dec,297489.0,53086.0
Technology,Jun,250266.0,45749.0
Office Supplies,Jan,701465.0,121262.0
Technology,Aug,222151.0,39161.0
Technology,Oct,271854.0,46411.0
Technology,Jan,238634.0,42775.0
Office Supplies,Mar,685317.0,115749.0
Office Supplies,Aug,624880.0,109719.0
Office Supplies,Sep,608162.0,108078.0
Office Supplies,Oct,691057.0,121537.0
Furniture,Nov,211047.0,36382.0
Office Supplies,Nov,621673.0,105274.0
Technology,May,222528.0,37703.0
Furniture,Feb,186336.0,34806.0
Office Supplies,Apr,648452.0,113528.0
Furniture,Jan,220018.0,38599.0
Furniture,Jun,207281.0,36170.0
Technology,Nov,256338.0,46054.0
Technology,Mar,198378.0,34222.0
Technology,Feb,208816.0,34254.0
Furniture,Apr,230115.0,40990.0
Technology,Apr,297572.0,50697.0
Furniture,Dec,258988.0,47348.0
Office Supplies,May,713573.0,127944.0
Furniture,Jul,199023.0,34952.0
Furniture,May,219436.0,40548.0
