state,total_sales,total_customers
Alabama,89174.0,63
Arizona,419452.0,172
Arkansas,59362.0,10
California,2828376.0,1162
Colorado,351378.0,145
Connecticut,97016.0,42
Delaware,110060.0,47
District of Columbia,7388.0,3
Florida,498759.0,179
Georgia,235642.0,132
Illinois,699635.0,305
Indiana,171106.0,72
Iowa,34838.0,27
Kansas,39692.0,7
Kentucky,332050.0,85
Louisiana,78635.0,47
Maryland,46437.0,23
Massachusetts,177156.0,76
Michigan,307083.0,113
Minnesota,250993.0,88
Mississippi,83121.0,40
Missouri,93828.0,48
Nebraska,8416.0,10
Nevada,27240.0,21
New Hampshire,31227.0,16
New Jersey,224675.0,82
New Mexico,16111.0,19
New York,1476290.0,605
North Carolina,431980.0,223
Ohio,670782.0,268
Oklahoma,62636.0,25
Oregon,54549.0,14
Pennsylvania,795630.0,353
Rhode Island,69617.0,26
South Dakota,19109.0,9
Tennessee,211897.0,88
Texas,1378251.0,556
Utah,98519.0,41
Virginia,281055.0,109
Washington,649111.0,277
Wisconsin,106540.0,56
