category,month,total_sales,total_profit
Furniture,Sep,259800.0,45197.0
Furniture,Oct,246900.0,44205.0
Furniture,Mar,281040.0,51589.0
Office Supplies,Feb,676288.0,120946.0
Technology,Jul,262267.0,45373.0
Office Supplies,Dec,739906.0,128738.0
Furniture,Aug,239272.0,43319.0
Office Supplies,Jul,684668.0,124399.0
Office Supplies,Jun,651982.0,119194.0
Technology,Sep,232612.0,41933.0
Technology,Dec,308431.0,55053.0
Technology,Jun,264108.0,48537.0
Office Supplies,Jan,762930.0,132583.0
Technology,Aug,237786.0,41946.0
Technology,Oct,302862.0,51407.0
Technology,Jan,256700.0,45461.0
Office Supplies,Mar,746782.0,125325.0
Office Supplies,Aug,662165.0,116350.0
Office Supplies,Sep,651296.0,115983.0
Office Supplies,Oct,745650.0,130578.0
Furniture,Nov,225817.0,39051.0
Office Supplies,Nov,684181.0,116290.0
Technology,May,239142.0,40762.0
Furniture,Feb,215917.0,41324.0
Office Supplies,Apr,696869.0,122547.0
Furniture,Jan,235000.0,41286.0
Furniture,Jun,217986.0,38019.0
Technology,Nov,270458.0,48409.0
Technology,Mar,213068.0,36870.0
Technology,Feb,222040.0,36280.0
Furniture,Apr,245084.0,43493.0
Technology,Apr,315539.0,53816.0
Furniture,Dec,275147.0,50123.0
Office Supplies,May,756081.0,135360.0
Furniture,Jul,221885.0,37908.0
Furniture,May,232091.0,42645.0
