category,month,total_sales,total_profit
Furniture,Sep,266856.0,46209.0
Furniture,Oct,254430.0,45548.0
Furniture,Mar,288702.0,52974.0
Office Supplies,Feb,703324.0,125608.0
Technology,Jul,280313.0,47993.0
Office Supplies,Dec,770626.0,133397.0
Furniture,Aug,248164.0,44717.0
Office Supplies,Jul,707119.0,128315.0
Office Supplies,Jun,683060.0,123949.0
Technology,Sep,238690.0,42783.0
Technology,Dec,325092.0,59107.0
Technology,Jun,269645.0,49470.0
Office Supplies,Jan,782592.0,135686.0
Technology,Aug,247701.0,43591.0
Technology,Oct,307880.0,52157.0
Technology,Jan,273484.0,48278.0
Office Supplies,Mar,767183.0,129203.0
Office Supplies,Aug,682810.0,119768.0
Office Supplies,Sep,681386.0,121644.0
Office Supplies,Oct,759259.0,133054.0
Furniture,Nov,235080.0,40522.0
Office Supplies,Nov,708643.0,120704.0
Technology,May,246759.0,42216.0
Furniture,Feb,233861.0,43689.0
Office Supplies,Apr,717986.0,125941.0
Furniture,Jan,241484.0,42331.0
Furniture,Jun,229532.0,39688.0
Technology,Nov,282526.0,50784.0
Technology,Mar,226172.0,39322.0
Technology,Feb,227850.0,37120.0
Furniture,Apr,265882.0,46977.0
Technology,Apr,326713.0,55914.0
Furniture,Dec,283110.0,51680.0
Office Supplies,May,780812.0,139849.0
Furniture,Jul,236083.0,40435.0
Furniture,May,242125.0,44577.0
