segment,month_name,total_sales,total_profit
Corporate,Oct,348416.0,61056.0
Home Office,Jul,219021.0,40255.0
Consumer,Jul,526813.0,92496.0
Corporate,Mar,306102.0,52008.0
Consumer,Nov,494175.0,84998.0
Home Office,Aug,187359.0,33806.0
Consumer,Aug,538285.0,96578.0
Corporate,Aug,303940.0,52358.0
Home Office,Apr,199465.0,34837.0
Consumer,Jun,512232.0,92050.0
Consumer,May,570791.0,101944.0
Home Office,Sep,170236.0,29818.0
Corporate,Jul,292117.0,52765.0
Corporate,Dec,376788.0,65218.0
Corporate,May,332877.0,58612.0
Corporate,Apr,337107.0,58134.0
Home Office,May,202424.0,37133.0
Home Office,Jan,197366.0,36491.0
Home Office,Jun,175158.0,32214.0
Consumer,Sep,544861.0,96649.0
Home Office,Mar,218813.0,35959.0
Consumer,Apr,589847.0,103669.0
Home Office,Nov,195313.0,34455.0
Home Office,Oct,214798.0,37833.0
Consumer,Dec,617479.0,111775.0
Corporate,Nov,362298.0,62393.0
Corporate,Sep,307026.0,54675.0
Corporate,Feb,313583.0,51536.0
Home Office,Feb,164791.0,29689.0
Consumer,Mar,596801.0,105532.0
Consumer,Oct,580350.0,102009.0
Corporate,Jan,396100.0,66658.0
Consumer,Jan,515798.0,90608.0
Corporate,Jun,330159.0,59608.0
Home Office,Dec,213596.0,36878.0
Consumer,Feb,495397.0,90239.0
