category,month,total_sales,total_profit
Furniture,Sep,175035.0,29145.0
Furniture,Oct,169163.0,31480.0
Furniture,Mar,202952.0,37561.0
Office Supplies,Feb,467261.0,82420.0
Technology,Jul,168557.0,29628.0
Office Supplies,Dec,524552.0,91118.0
Furniture,Aug,164022.0,29437.0
Office Supplies,Jul,447114.0,82652.0
Office Supplies,Jun,427929.0,78761.0
Technology,Sep,148124.0,26610.0
Technology,Dec,194711.0,33660.0
Technology,Jun,184105.0,33608.0
Office Supplies,Jan,495973.0,85819.0
Technology,Aug,169047.0,29533.0
Technology,Oct,213084.0,35465.0
Technology,Jan,170171.0,31243.0
Office Supplies,Mar,513686.0,85864.0
Office Supplies,Aug,450163.0,80477.0
Office Supplies,Sep,452991.0,80976.0
Office Supplies,Oct,512715.0,91005.0
Furniture,Nov,161658.0,27440.0
Office Supplies,Nov,431241.0,72403.0
Technology,May,165863.0,27739.0
Furniture,Feb,131107.0,24787.0
Office Supplies,Apr,452482.0,80220.0
Furniture,Jan,161237.0,27984.0
Furniture,Jun,141263.0,23237.0
Technology,Nov,191939.0,33525.0
Technology,Mar,154133.0,26002.0
Technology,Feb,145368.0,24591.0
Furniture,Apr,168782.0,29533.0
Technology,Apr,202231.0,34016.0
Furniture,Dec,165316.0,29644.0
Office Supplies,May,500966.0,88965.0
Furniture,Jul,136203.0,23795.0
Furniture,May,161998.0,30205.0
