region,month_name,total_sales
South,Mar,186595.0
South,Jan,168697.0
East,Apr,270828.0
East,Nov,251371.0
Central,May,205193.0
East,Mar,259332.0
Central,Oct,193495.0
South,Nov,170731.0
Central,Apr,210039.0
South,Jul,113338.0
Central,Mar,227914.0
East,Jan,275814.0
West,Apr,286229.0
East,Sep,235217.0
South,Sep,163698.0
West,Aug,238664.0
Central,Nov,188773.0
South,Feb,166402.0
West,Mar,265924.0
South,Dec,182591.0
East,Feb,249489.0
West,Dec,312778.0
West,Sep,257956.0
Central,Sep,192773.0
South,Aug,160408.0
East,Jun,244370.0
West,Jan,282087.0
South,Apr,154003.0
Central,Dec,202721.0
West,Oct,264508.0
Central,Jun,190784.0
Central,Aug,210390.0
East,Oct,314307.0
West,Jun,273503.0
West,Jul,277081.0
West,Nov,271133.0
East,Dec,271589.0
South,Jun,153083.0
East,Jul,255954.0
East,May,263384.0
South,Oct,193427.0
Central,Jul,211507.0
Central,Jan,195561.0
East,Aug,254183.0
Central,Feb,216691.0
South,May,183661.0
West,May,260012.0
West,Feb,189432.0
