category,month,total_sales,total_profit
Furniture,Sep,231326.0,39614.0
Furniture,Oct,211235.0,38724.0
Furniture,Mar,255436.0,46867.0
Office Supplies,Feb,597297.0,105664.0
Technology,Jul,233503.0,39982.0
Office Supplies,Dec,663703.0,115320.0
Furniture,Aug,220046.0,40178.0
Office Supplies,Jul,608131.0,110705.0
Office Supplies,Jun,573581.0,104697.0
Technology,Sep,200857.0,36525.0
Technology,Dec,277617.0,49871.0
Technology,Jun,238469.0,43594.0
Office Supplies,Jan,679267.0,117283.0
Technology,Aug,212813.0,37434.0
Technology,Oct,260850.0,44558.0
Technology,Jan,221415.0,40342.0
Office Supplies,Mar,650877.0,109309.0
Office Supplies,Aug,590265.0,104105.0
Office Supplies,Sep,585742.0,104428.0
Office Supplies,Oct,658499.0,116187.0
Furniture,Nov,203723.0,35134.0
Office Supplies,Nov,591610.0,100597.0
Technology,May,214333.0,36218.0
Furniture,Feb,172195.0,32084.0
Office Supplies,Apr,620382.0,108381.0
Furniture,Jan,202585.0,35231.0
Furniture,Jun,199804.0,34518.0
Technology,Nov,251214.0,45182.0
Technology,Mar,192096.0,33101.0
Technology,Feb,198447.0,32599.0
Furniture,Apr,219036.0,39102.0
Technology,Apr,280312.0,48026.0
Furniture,Dec,251963.0,46233.0
Office Supplies,May,679464.0,122130.0
Furniture,Jul,190024.0,33724.0
Furniture,May,206904.0,38345.0
