region,month_name,total_sales
South,Mar,257297.0
South,Jan,245818.0
East,Apr,403125.0
East,Nov,362551.0
Central,May,298072.0
East,Mar,386646.0
Central,Oct,297709.0
South,Nov,246355.0
Central,Apr,319785.0
South,Jul,184893.0
Central,Mar,337544.0
East,Jan,398916.0
West,Apr,416531.0
East,Sep,375915.0
South,Sep,222290.0
West,Aug,354417.0
Central,Nov,286467.0
South,Feb,233120.0
West,Mar,382802.0
South,Dec,260374.0
East,Feb,398434.0
West,Dec,477281.0
West,Sep,410409.0
Central,Sep,273288.0
South,Aug,233404.0
East,Jun,357253.0
West,Jan,437454.0
South,Apr,252896.0
Central,Dec,327260.0
West,Oct,407779.0
Central,Jun,298591.0
Central,Aug,318287.0
East,Oct,427867.0
West,Jun,390641.0
West,Jul,395113.0
West,Nov,398384.0
East,Dec,415076.0
South,Jun,239389.0
East,Jul,402705.0
East,May,391044.0
South,Oct,284505.0
Central,Jul,330627.0
Central,Jan,307140.0
East,Aug,358975.0
Central,Feb,316348.0
South,May,273146.0
West,May,398048.0
West,Feb,296063.0
