state,total_sales,total_customers
Alabama,78454.0,50
Arizona,376466.0,134
Arkansas,58497.0,8
California,2529401.0,872
Colorado,297872.0,106
Connecticut,88353.0,33
Delaware,104147.0,34
District of Columbia,7388.0,3
Florida,468970.0,145
Georgia,203712.0,105
Illinois,603570.0,224
Indiana,148096.0,58
Iowa,30771.0,20
Kansas,38971.0,6
Kentucky,305682.0,64
Louisiana,69306.0,35
Maryland,45718.0,21
Massachusetts,168943.0,66
Michigan,263905.0,83
Minnesota,222119.0,60
Mississippi,71384.0,24
Missouri,82765.0,37
Nebraska,6313.0,8
Nevada,25419.0,17
New Hampshire,28444.0,13
New Jersey,210790.0,68
New Mexico,11361.0,15
New York,1300149.0,460
North Carolina,397335.0,182
Ohio,597356.0,208
Oklahoma,47985.0,18
Oregon,54549.0,14
Pennsylvania,717853.0,271
Rhode Island,64080.0,20
South Dakota,4821.0,5
Tennessee,199685.0,71
Texas,1261721.0,435
Utah,92720.0,34
Virginia,265925.0,87
Washington,596811.0,221
Wisconsin,94325.0,44
