region,month_name,total_sales
South,Mar,188568.0
South,Jan,172262.0
East,Apr,273777.0
East,Nov,254317.0
Central,May,206909.0
East,Mar,261178.0
Central,Oct,196876.0
South,Nov,172977.0
Central,Apr,212289.0
South,Jul,116109.0
Central,Mar,229113.0
East,Jan,279032.0
West,Apr,289340.0
East,Sep,238232.0
South,Sep,167906.0
West,Aug,240050.0
Central,Nov,191590.0
South,Feb,168588.0
West,Mar,267825.0
South,Dec,184702.0
East,Feb,255977.0
West,Dec,331040.0
West,Sep,273307.0
Central,Sep,194233.0
South,Aug,165712.0
East,Jun,246854.0
West,Jan,291767.0
South,Apr,158050.0
Central,Dec,204757.0
West,Oct,273297.0
Central,Jun,202289.0
Central,Aug,213905.0
East,Oct,318101.0
West,Jun,280518.0
West,Jul,281865.0
West,Nov,275107.0
East,Dec,275164.0
South,Jun,155658.0
East,Jul,260370.0
East,May,267082.0
South,Oct,194829.0
Central,Jul,213720.0
Central,Jan,198486.0
East,Aug,257602.0
Central,Feb,219796.0
South,May,186351.0
West,May,268929.0
West,Feb,191749.0
