region,month_name,total_sales
South,Mar,181160.0
South,Jan,156329.0
East,Apr,252560.0
East,Nov,237119.0
Central,May,198016.0
East,Mar,247178.0
Central,Oct,183368.0
South,Nov,144768.0
Central,Apr,201697.0
South,Jul,106854.0
Central,Mar,220903.0
East,Jan,261653.0
West,Apr,254369.0
East,Sep,222781.0
South,Sep,154733.0
West,Aug,222054.0
Central,Nov,178226.0
South,Feb,157252.0
West,Mar,252900.0
South,Dec,174627.0
East,Feb,234863.0
West,Dec,295994.0
West,Sep,238205.0
Central,Sep,186510.0
South,Aug,150313.0
East,Jun,216106.0
West,Jan,267364.0
South,Apr,146177.0
Central,Dec,193294.0
West,Oct,252263.0
Central,Jun,181314.0
Central,Aug,198707.0
East,Oct,300992.0
West,Jun,261263.0
West,Jul,254941.0
West,Nov,252995.0
East,Dec,257276.0
South,Jun,135761.0
East,Jul,232171.0
East,May,247412.0
South,Oct,178422.0
Central,Jul,200087.0
Central,Jan,180424.0
East,Aug,237353.0
Central,Feb,194646.0
South,May,170273.0
West,May,235472.0
West,Feb,175848.0
