region,month_name,total_sales
South,Mar,243374.0
South,Jan,222141.0
East,Apr,381787.0
East,Nov,342346.0
Central,May,277738.0
East,Mar,358795.0
Central,Oct,274722.0
South,Nov,234843.0
Central,Apr,294758.0
South,Jul,166979.0
Central,Mar,313878.0
East,Jan,365462.0
West,Apr,382511.0
East,Sep,332541.0
South,Sep,213024.0
West,Aug,329027.0
Central,Nov,265852.0
South,Feb,216041.0
West,Mar,360229.0
South,Dec,238385.0
East,Feb,368178.0
West,Dec,440837.0
West,Sep,367487.0
Central,Sep,260751.0
South,Aug,208891.0
East,Jun,320270.0
West,Jan,406626.0
South,Apr,243883.0
Central,Dec,303878.0
West,Oct,375314.0
Central,Jun,262640.0
Central,Aug,301961.0
East,Oct,414401.0
West,Jun,364095.0
West,Jul,368804.0
West,Nov,379069.0
East,Dec,381532.0
South,Jun,229563.0
East,Jul,374115.0
East,May,362566.0
South,Oct,254365.0
Central,Jul,297850.0
Central,Jan,289833.0
East,Aug,332279.0
Central,Feb,297302.0
South,May,254749.0
West,May,366443.0
West,Feb,279935.0
