region,month_name,total_sales
South,Mar,219612.0
South,Jan,207692.0
East,Apr,347723.0
East,Nov,309147.0
Central,May,257674.0
East,Mar,316446.0
Central,Oct,245728.0
South,Nov,205398.0
Central,Apr,261673.0
South,Jul,145166.0
Central,Mar,282586.0
East,Jan,326647.0
West,Apr,352243.0
East,Sep,301699.0
South,Sep,199442.0
West,Aug,298254.0
Central,Nov,231521.0
South,Feb,196856.0
West,Mar,334215.0
South,Dec,222685.0
East,Feb,320587.0
West,Dec,411519.0
West,Sep,338522.0
Central,Sep,229709.0
South,Aug,197210.0
East,Jun,293911.0
West,Jan,370445.0
South,Apr,214500.0
Central,Dec,266893.0
West,Oct,335777.0
Central,Jun,238965.0
Central,Aug,273191.0
East,Oct,374579.0
West,Jun,334252.0
West,Jul,336922.0
West,Nov,342992.0
East,Dec,355578.0
South,Jun,197195.0
East,Jul,323443.0
East,May,338825.0
South,Oct,233832.0
Central,Jul,270252.0
Central,Jan,255333.0
East,Aug,303349.0
Central,Feb,256007.0
South,May,226363.0
West,May,332675.0
West,Feb,246128.0
