category,month,total_sales,total_profit
Furniture,Sep,212889.0,36181.0
Furniture,Oct,201310.0,37151.0
Furniture,Mar,244058.0,44616.0
Office Supplies,Feb,568655.0,100331.0
Technology,Jul,209574.0,36239.0
Office Supplies,Dec,625442.0,108693.0
Furniture,Aug,205728.0,37408.0
Office Supplies,Jul,572943.0,104125.0
Office Supplies,Jun,546173.0,100610.0
Technology,Sep,192133.0,35051.0
Technology,Dec,266793.0,47834.0
Technology,Jun,225408.0,41234.0
Office Supplies,Jan,637516.0,109989.0
Technology,Aug,203652.0,35526.0
Technology,Oct,251137.0,43017.0
Technology,Jan,209784.0,38119.0
Office Supplies,Mar,608139.0,102242.0
Office Supplies,Aug,559006.0,98235.0
Office Supplies,Sep,543135.0,96021.0
Office Supplies,Oct,623017.0,109680.0
Furniture,Nov,193017.0,33094.0
Office Supplies,Nov,561888.0,95684.0
Technology,May,200912.0,33436.0
Furniture,Feb,163398.0,30668.0
Office Supplies,Apr,577965.0,100642.0
Furniture,Jan,192405.0,33501.0
Furniture,Jun,187889.0,32314.0
Technology,Nov,233000.0,41395.0
Technology,Mar,182533.0,31169.0
Technology,Feb,190834.0,31304.0
Furniture,Apr,210355.0,37599.0
Technology,Apr,271098.0,46447.0
Furniture,Dec,239338.0,43957.0
Office Supplies,May,631962.0,113509.0
Furniture,Jul,180533.0,32071.0
Furniture,May,193851.0,35933.0
