segment,month_name,total_sales,total_profit
Corporate,Oct,280438.0,49026.0
Home Office,Jul,148453.0,26458.0
Consumer,Jul,398044.0,71602.0
Corporate,Mar,256141.0,43285.0
Consumer,Nov,368849.0,63612.0
Home Office,Aug,135134.0,23518.0
Consumer,Aug,422875.0,76955.0
Corporate,Aug,243943.0,42151.0
Home Office,Apr,138861.0,24119.0
Consumer,Jun,401426.0,71636.0
Consumer,May,424518.0,75224.0
Home Office,Sep,120936.0,21655.0
Corporate,Jul,225657.0,41425.0
Corporate,Dec,294132.0,51209.0
Corporate,May,277059.0,48385.0
Corporate,Apr,273828.0,46621.0
Home Office,May,143180.0,26116.0
Home Office,Jan,148892.0,27575.0
Home Office,Jun,125990.0,23349.0
Consumer,Sep,425590.0,73725.0
Home Office,Mar,167138.0,26737.0
Consumer,Apr,434044.0,77312.0
Home Office,Nov,151791.0,26522.0
Home Office,Oct,172319.0,30160.0
Consumer,Dec,459541.0,82666.0
Corporate,Nov,286841.0,47198.0
Corporate,Sep,248903.0,44626.0
Corporate,Feb,252150.0,41586.0
Home Office,Feb,129693.0,23255.0
Consumer,Mar,473657.0,84788.0
Consumer,Oct,454529.0,81035.0
Corporate,Jan,302881.0,50873.0
Consumer,Jan,398747.0,70605.0
Corporate,Jun,259037.0,46547.0
Home Office,Dec,158684.0,26065.0
Consumer,Feb,377386.0,69540.0
