category,month,total_sales,total_profit
Furniture,Sep,177384.0,29458.0
Furniture,Oct,170853.0,31802.0
Furniture,Mar,206823.0,38009.0
Office Supplies,Feb,470578.0,82965.0
Technology,Jul,169434.0,29793.0
Office Supplies,Dec,529811.0,92117.0
Furniture,Aug,165177.0,29659.0
Office Supplies,Jul,453245.0,83552.0
Office Supplies,Jun,430614.0,79340.0
Technology,Sep,149962.0,26943.0
Technology,Dec,206187.0,36319.0
Technology,Jun,187763.0,34270.0
Office Supplies,Jan,502249.0,87062.0
Technology,Aug,170390.0,29741.0
Technology,Oct,213591.0,35593.0
Technology,Jan,173910.0,31870.0
Office Supplies,Mar,528416.0,89445.0
Office Supplies,Aug,459465.0,81995.0
Office Supplies,Sep,458347.0,81817.0
Office Supplies,Oct,518056.0,91857.0
Furniture,Nov,165794.0,28032.0
Office Supplies,Nov,442207.0,74464.0
Technology,May,167949.0,28093.0
Furniture,Feb,131982.0,24881.0
Office Supplies,Apr,457750.0,80924.0
Furniture,Jan,162702.0,28297.0
Furniture,Jun,144684.0,23802.0
Technology,Nov,192440.0,33631.0
Technology,Mar,154789.0,26118.0
Technology,Feb,147502.0,25020.0
Furniture,Apr,171373.0,29985.0
Technology,Apr,205014.0,34587.0
Furniture,Dec,168278.0,30084.0
Office Supplies,May,507419.0,90177.0
Furniture,Jul,138248.0,24241.0
Furniture,May,163463.0,30468.0
