category,month,total_sales,total_profit
Furniture,Sep,204224.0,34592.0
Furniture,Oct,196576.0,36075.0
Furniture,Mar,240804.0,43972.0
Office Supplies,Feb,548110.0,96671.0
Technology,Jul,203526.0,35613.0
Office Supplies,Dec,613787.0,106823.0
Furniture,Aug,196623.0,35578.0
Office Supplies,Jul,553797.0,100897.0
Office Supplies,Jun,538468.0,99334.0
Technology,Sep,186191.0,33786.0
Technology,Dec,264207.0,47351.0
Technology,Jun,218092.0,39977.0
Office Supplies,Jan,620587.0,106933.0
Technology,Aug,200294.0,34917.0
Technology,Oct,247054.0,42333.0
Technology,Jan,206111.0,37379.0
Office Supplies,Mar,597364.0,100566.0
Office Supplies,Aug,540004.0,95248.0
Office Supplies,Sep,534455.0,94752.0
Office Supplies,Oct,610847.0,107658.0
Furniture,Nov,187366.0,32027.0
Office Supplies,Nov,546129.0,93043.0
Technology,May,197849.0,33036.0
Furniture,Feb,160569.0,30006.0
Office Supplies,Apr,548140.0,96462.0
Furniture,Jan,186152.0,32317.0
Furniture,Jun,185431.0,31966.0
Technology,Nov,229265.0,40586.0
Technology,Mar,179220.0,30502.0
Technology,Feb,174400.0,29457.0
Furniture,Apr,208238.0,37273.0
Technology,Apr,258465.0,43547.0
Furniture,Dec,230651.0,42897.0
Office Supplies,May,614532.0,110786.0
Furniture,Jul,176141.0,31374.0
Furniture,May,192376.0,35597.0
