region,month_name,total_sales
South,Mar,217048.0
South,Jan,205451.0
East,Apr,338845.0
East,Nov,305909.0
Central,May,253300.0
East,Mar,312109.0
Central,Oct,232935.0
South,Nov,204058.0
Central,Apr,254240.0
South,Jul,140973.0
Central,Mar,279778.0
East,Jan,322283.0
West,Apr,344360.0
East,Sep,298749.0
South,Sep,197060.0
West,Aug,294355.0
Central,Nov,227606.0
South,Feb,194171.0
West,Mar,329787.0
South,Dec,220430.0
East,Feb,317821.0
West,Dec,401389.0
West,Sep,322025.0
Central,Sep,225066.0
South,Aug,195853.0
East,Jun,291713.0
West,Jan,358600.0
South,Apr,211481.0
Central,Dec,257474.0
West,Oct,328012.0
Central,Jun,233948.0
Central,Aug,269034.0
East,Oct,371426.0
West,Jun,329309.0
West,Jul,331167.0
West,Nov,337989.0
East,Dec,353014.0
South,Jun,195165.0
East,Jul,319149.0
East,May,331178.0
South,Oct,230802.0
Central,Jul,266354.0
Central,Jan,252574.0
East,Aug,297371.0
Central,Feb,251565.0
South,May,224654.0
West,May,325533.0
West,Feb,240821.0
