region,month_name,total_sales
South,Mar,224895.0
South,Jan,213066.0
East,Apr,357027.0
East,Nov,317161.0
Central,May,263181.0
East,Mar,321420.0
Central,Oct,251475.0
South,Nov,221876.0
Central,Apr,268645.0
South,Jul,152225.0
Central,Mar,289261.0
East,Jan,333841.0
West,Apr,359819.0
East,Sep,306691.0
South,Sep,202452.0
West,Aug,305111.0
Central,Nov,238706.0
South,Feb,200507.0
West,Mar,341311.0
South,Dec,229107.0
East,Feb,327006.0
West,Dec,414950.0
West,Sep,345444.0
Central,Sep,236458.0
South,Aug,201604.0
East,Jun,301053.0
West,Jan,378431.0
South,Apr,220734.0
Central,Dec,272996.0
West,Oct,343060.0
Central,Jun,244846.0
Central,Aug,283045.0
East,Oct,378572.0
West,Jun,341333.0
West,Jul,348337.0
West,Nov,350512.0
East,Dec,361940.0
South,Jun,203274.0
East,Jul,337236.0
East,May,348371.0
South,Oct,245031.0
Central,Jul,275133.0
Central,Jan,264444.0
East,Aug,312522.0
Central,Feb,268212.0
South,May,237568.0
West,May,342064.0
West,Feb,254051.0
