category,month,total_sales,total_profit
Furniture,Sep,263617.0,45865.0
Furniture,Oct,252905.0,45215.0
Furniture,Mar,286908.0,52708.0
Office Supplies,Feb,701489.0,125368.0
Technology,Jul,269794.0,46428.0
Office Supplies,Dec,757413.0,131656.0
Furniture,Aug,246171.0,44395.0
Office Supplies,Jul,702374.0,127434.0
Office Supplies,Jun,678716.0,123146.0
Technology,Sep,237694.0,42594.0
Technology,Dec,323368.0,58718.0
Technology,Jun,268387.0,49265.0
Office Supplies,Jan,778908.0,135075.0
Technology,Aug,246050.0,43291.0
Technology,Oct,306400.0,51856.0
Technology,Jan,262482.0,46406.0
Office Supplies,Mar,762569.0,128294.0
Office Supplies,Aug,678189.0,118944.0
Office Supplies,Sep,671185.0,119616.0
Office Supplies,Oct,756286.0,132482.0
Furniture,Nov,235002.0,40514.0
Office Supplies,Nov,704593.0,119730.0
Technology,May,245134.0,41885.0
Furniture,Feb,233116.0,43540.0
Office Supplies,Apr,712817.0,125029.0
Furniture,Jan,239590.0,42068.0
Furniture,Jun,228923.0,39623.0
Technology,Nov,280918.0,50404.0
Technology,Mar,225213.0,39165.0
Technology,Feb,225016.0,36694.0
Furniture,Apr,263813.0,46663.0
Technology,Apr,323632.0,55383.0
Furniture,Dec,281473.0,51536.0
Office Supplies,May,773295.0,138472.0
Furniture,Jul,235067.0,40216.0
Furniture,May,240209.0,44190.0
