category,month,total_sales,total_profit
Furniture,Sep,171438.0,28638.0
Furniture,Oct,163766.0,30403.0
Furniture,Mar,200095.0,36942.0
Office Supplies,Feb,445478.0,78396.0
Technology,Jul,162154.0,28551.0
Office Supplies,Dec,498517.0,86395.0
Furniture,Aug,158906.0,28539.0
Office Supplies,Jul,424878.0,78200.0
Office Supplies,Jun,398259.0,72307.0
Technology,Sep,141769.0,25766.0
Technology,Dec,187391.0,32518.0
Technology,Jun,180217.0,33058.0
Office Supplies,Jan,475321.0,82325.0
Technology,Aug,162037.0,28395.0
Technology,Oct,201006.0,33302.0
Technology,Jan,165887.0,30581.0
Office Supplies,Mar,490473.0,82162.0
Office Supplies,Aug,424963.0,76172.0
Office Supplies,Sep,422587.0,75255.0
Office Supplies,Oct,492087.0,87241.0
Furniture,Nov,157672.0,26604.0
Office Supplies,Nov,417081.0,69949.0
Technology,May,159217.0,26554.0
Furniture,Feb,126970.0,23994.0
Office Supplies,Apr,424234.0,74293.0
Furniture,Jan,155380.0,26749.0
Furniture,Jun,129386.0,21348.0
Technology,Nov,183326.0,31927.0
Technology,Mar,145117.0,24979.0
Technology,Feb,140695.0,23734.0
Furniture,Apr,161944.0,28306.0
Technology,Apr,194906.0,32785.0
Furniture,Dec,158235.0,28379.0
Office Supplies,May,471002.0,84091.0
Furniture,Jul,128454.0,22671.0
Furniture,May,154783.0,29078.0
