category,month,total_sales,total_profit
Furniture,Sep,200227.0,33758.0
Furniture,Oct,190488.0,34904.0
Furniture,Mar,226095.0,41392.0
Office Supplies,Feb,534857.0,94165.0
Technology,Jul,199940.0,34971.0
Office Supplies,Dec,596160.0,103754.0
Furniture,Aug,184245.0,33316.0
Office Supplies,Jul,538143.0,98537.0
Office Supplies,Jun,515823.0,94482.0
Technology,Sep,180534.0,32876.0
Technology,Dec,241032.0,42191.0
Technology,Jun,211971.0,38659.0
Office Supplies,Jan,597864.0,103193.0
Technology,Aug,196916.0,34365.0
Technology,Oct,240689.0,41287.0
Technology,Jan,198261.0,36167.0
Office Supplies,Mar,582930.0,98213.0
Office Supplies,Aug,520445.0,91916.0
Office Supplies,Sep,523356.0,92455.0
Office Supplies,Oct,593534.0,104959.0
Furniture,Nov,184222.0,31440.0
Office Supplies,Nov,521545.0,89589.0
Technology,May,189706.0,31556.0
Furniture,Feb,153819.0,28596.0
Office Supplies,Apr,533515.0,94155.0
Furniture,Jan,182300.0,31715.0
Furniture,Jun,183451.0,31590.0
Technology,Nov,224993.0,39734.0
Technology,Mar,175201.0,29856.0
Technology,Feb,171036.0,28978.0
Furniture,Apr,202631.0,36219.0
Technology,Apr,242736.0,41066.0
Furniture,Dec,214073.0,40215.0
Office Supplies,May,596898.0,107706.0
Furniture,Jul,171023.0,30649.0
Furniture,May,184951.0,34111.0
