segment,month_name,total_sales,total_profit
Corporate,Oct,259739.0,45425.0
Home Office,Jul,133213.0,23733.0
Consumer,Jul,359014.0,64696.0
Corporate,Mar,231411.0,39152.0
Consumer,Nov,339745.0,57988.0
Home Office,Aug,126943.0,22155.0
Consumer,Aug,384182.0,69928.0
Corporate,Aug,222777.0,38583.0
Home Office,Apr,128847.0,22117.0
Consumer,Jun,345463.0,62243.0
Consumer,May,387745.0,68581.0
Home Office,Sep,112680.0,19827.0
Corporate,Jul,206030.0,37600.0
Corporate,Dec,272578.0,47911.0
Corporate,May,253040.0,44536.0
Corporate,Apr,249216.0,41978.0
Home Office,May,131608.0,24325.0
Home Office,Jan,137124.0,25545.0
Home Office,Jun,118041.0,22073.0
Consumer,Sep,376830.0,64701.0
Home Office,Mar,158723.0,25273.0
Consumer,Apr,371493.0,65041.0
Home Office,Nov,141370.0,24770.0
Home Office,Oct,164088.0,28740.0
Consumer,Dec,418259.0,74511.0
Corporate,Nov,268128.0,43904.0
Corporate,Sep,224075.0,39632.0
Corporate,Feb,239611.0,39426.0
Home Office,Feb,119990.0,21558.0
Consumer,Mar,424557.0,76103.0
Consumer,Oct,419406.0,74484.0
Corporate,Jan,273989.0,47437.0
Consumer,Jan,361508.0,64229.0
Corporate,Jun,219047.0,38615.0
Home Office,Dec,144476.0,23427.0
Consumer,Feb,346119.0,63843.0
