region,month_name,total_sales
South,Mar,179289.0
South,Jan,144026.0
East,Apr,247884.0
East,Nov,234829.0
Central,May,195471.0
East,Mar,243109.0
Central,Oct,178956.0
South,Nov,141962.0
Central,Apr,197463.0
South,Jul,102796.0
Central,Mar,217804.0
East,Jan,255411.0
West,Apr,248503.0
East,Sep,215980.0
South,Sep,152498.0
West,Aug,218662.0
Central,Nov,172583.0
South,Feb,155757.0
West,Mar,247873.0
South,Dec,169221.0
East,Feb,227043.0
West,Dec,290624.0
West,Sep,230973.0
Central,Sep,183613.0
South,Aug,147121.0
East,Jun,209273.0
West,Jan,261412.0
South,Apr,138114.0
Central,Dec,189364.0
West,Oct,250785.0
Central,Jun,173128.0
Central,Aug,194263.0
East,Oct,294019.0
West,Jun,245094.0
West,Jul,238008.0
West,Nov,250248.0
East,Dec,253442.0
South,Jun,134216.0
East,Jul,220662.0
East,May,244397.0
South,Oct,176632.0
Central,Jul,196393.0
Central,Jan,176241.0
East,Aug,232396.0
Central,Feb,193048.0
South,May,167327.0
West,May,230198.0
West,Feb,173257.0
